BALEARIC,Period,Year,season,LAT,LONG,effort,front_distance,front_dens,gradient,BATIMETRY,DIST,CHL,CHLchange,CHLgrad,SST,SSTchange,SSTgrad,SSTanomaly,SSH
0,13,2009,1,37.04,-7.64,0,7.66,0.05,98.92,42.00,3963.38,1.10,-88.70,86.27,16.80,-30.24,9.42,-0.82,0.04
0,13,2009,1,37.04,-7.57,0,6.00,0.07,70.00,76.00,7675.90,0.77,-94.68,86.27,17.10,-29.45,7.17,-0.72,0.04
0,13,2009,1,37.04,-7.24,1,7.33,0.07,63.52,46.00,16667.77,1.14,-85.78,77.76,16.79,-28.77,5.31,-0.70,0.05
0,13,2009,1,37.04,-7.03,1,9.00,0.04,56.00,33.00,15641.52,1.77,-83.28,75.39,16.61,-28.54,4.95,-0.77,0.05
0,13,2009,1,37.08,-8.39,0,23.33,0.01,97.56,2.00,383.21,2.30,0.00,55.00,16.15,-27.42,3.78,-0.74,0.03
2,13,2009,1,37.08,-7.53,0,8.77,0.06,70.00,39.00,6647.62,1.64,-91.23,88.24,16.67,-29.53,7.33,-0.75,0.04
0,13,2009,1,37.08,-7.49,0,8.00,0.07,59.00,42.00,8274.56,1.64,-91.23,88.12,16.67,-29.53,7.70,-0.75,0.04
0,13,2009,1,37.08,-7.46,0,8.00,0.07,59.00,43.00,9761.71,1.64,-91.23,88.88,16.67,-29.53,7.75,-0.45,0.04
0,13,2009,1,37.08,-7.42,1,8.00,0.07,59.00,41.00,9419.45,1.86,-87.23,88.53,16.61,-29.75,7.75,-0.45,0.04
0,13,2009,1,37.08,-7.24,0,10.00,0.05,63.52,33.00,13171.27,1.78,-85.64,72.98,16.54,-28.70,4.96,-0.70,0.05
0,13,2009,1,37.08,-7.03,0,9.66,0.03,56.00,22.00,12003.32,2.41,-74.87,80.88,16.33,-29.40,5.03,-0.77,0.05
0,13,2009,1,37.08,-6.99,0,8.88,0.03,51.16,21.00,10735.38,2.70,-76.59,81.76,16.30,-29.91,4.75,-0.82,0.05
0,13,2009,1,37.12,-7.42,0,10.77,0.05,96.87,22.00,5480.99,1.86,-87.23,78.92,16.61,-29.75,5.16,-0.99,0.04
0,13,2009,1,37.12,-7.24,1,12.33,0.04,66.66,24.00,9190.73,1.78,-85.64,70.66,16.54,-28.70,4.64,-0.95,0.05
0,13,2009,1,37.12,-6.99,0,10.44,0.02,94.73,15.00,7045.88,2.70,-76.59,73.44,16.30,-29.91,3.72,-0.85,0.05
0,13,2009,1,37.15,-9.11,0,5.66,0.05,96.07,87.00,16373.17,0.83,-63.47,57.59,16.10,-22.70,1.55,-1.07,0.02
0,13,2009,1,37.15,-9.08,0,6.66,0.04,60.60,73.00,13585.04,1.16,-74.55,66.37,16.04,-23.85,1.87,-1.07,0.02
0,13,2009,1,37.15,-9.04,0,9.22,0.03,60.60,57.00,11020.70,1.16,-74.55,60.47,16.04,-23.85,2.53,-1.00,0.02
0,13,2009,1,37.15,-9.01,1,12.00,0.02,60.60,56.00,8495.81,1.91,-83.90,58.94,15.96,-24.74,2.50,-1.00,0.02
0,13,2009,1,37.15,-8.97,0,13.77,0.01,98.59,65.00,5611.77,1.55,-66.69,58.94,15.82,-24.45,2.50,-1.46,0.02
0,13,2009,1,37.15,-8.93,0,16.00,0.01,98.59,25.00,2710.85,1.56,0.00,44.30,15.79,0.00,2.10,-2.25,0.02
0,13,2009,1,37.15,-7.24,0,14.33,0.03,66.66,15.00,5204.03,2.49,-87.28,59.38,16.38,-29.13,2.83,-0.77,0.05
0,13,2009,1,37.26,-9.01,0,10.00,0.02,42.69,106.00,11637.14,0.74,-67.63,67.83,16.05,-23.20,2.61,-1.17,0.02
0,13,2009,1,37.26,-8.97,0,11.33,0.02,49.12,70.00,9455.96,1.11,-75.42,67.83,15.93,-23.95,3.40,-1.12,0.02
0,13,2009,1,37.26,-8.93,1,14.88,0.01,49.12,58.00,6680.00,1.67,-81.15,67.83,15.71,-23.67,5.90,-1.68,0.02
0,13,2009,1,37.33,-9.04,0,7.77,0.04,42.69,140.00,15670.11,0.57,-67.74,54.38,16.02,-22.46,1.35,-1.17,0.02
0,13,2009,1,37.33,-9.01,0,9.44,0.03,42.69,122.00,12535.51,0.57,-67.74,66.82,16.02,-22.46,2.31,-1.17,0.02
0,13,2009,1,37.33,-8.97,0,10.55,0.02,49.12,87.00,9436.51,0.62,-74.71,66.82,15.96,-23.37,3.40,-1.19,0.02
0,13,2009,1,37.33,-8.93,0,12.44,0.02,49.12,58.00,6424.86,0.85,-70.75,71.66,15.81,-23.91,5.90,-1.49,0.02
0,13,2009,1,37.37,-9.08,0,6.11,0.05,42.74,200.00,19757.94,0.57,-67.74,26.11,16.02,-22.46,2.92,-1.27,0.02
0,13,2009,1,37.37,-9.04,0,7.33,0.04,42.74,166.00,16783.69,0.57,-67.74,30.94,16.02,-22.46,2.21,-1.27,0.02
0,13,2009,1,37.44,-9.01,0,8.22,0.03,30.35,180.00,17982.09,0.66,-70.43,52.58,15.76,-21.70,2.35,-1.40,0.02
0,13,2009,1,37.44,-8.97,1,9.22,0.03,30.23,144.00,15133.67,0.66,-70.43,66.43,15.76,-21.70,3.07,-1.40,0.02
0,13,2009,1,37.44,-8.93,0,10.77,0.02,30.23,131.00,12066.57,1.03,-78.04,82.03,15.77,-23.09,5.74,-1.42,0.02
0,13,2009,1,37.44,-8.90,0,13.00,0.02,64.22,97.00,8979.88,1.66,-87.08,79.88,15.68,-23.96,5.38,-1.32,0.02
0,13,2009,1,37.44,-8.86,0,15.33,0.01,64.22,57.00,5894.14,2.24,-90.51,75.15,15.47,-23.50,4.51,-1.94,0.02
0,13,2009,1,37.66,-8.90,0,13.00,0.01,46.87,119.00,8842.90,1.18,-91.62,65.17,15.52,-23.99,2.46,-1.07,0.02
0,13,2009,1,37.66,-8.86,0,15.00,0.01,46.87,91.00,5716.61,1.38,-83.17,51.93,15.41,-24.48,2.15,-2.02,0.02
0,13,2009,1,37.76,-9.04,0,8.22,0.04,37.82,184.00,21180.29,0.57,-91.05,39.77,15.52,-21.38,1.52,-1.54,0.02
0,13,2009,1,37.76,-9.01,0,9.33,0.03,37.82,168.00,18036.12,0.57,-91.05,61.68,15.52,-21.38,1.54,-1.54,0.02
0,13,2009,1,37.76,-8.97,0,10.00,0.03,29.62,136.00,14902.60,0.68,-76.77,61.68,15.49,-22.81,1.74,-1.25,0.02
0,13,2009,1,37.76,-8.93,1,11.22,0.02,29.62,114.00,11788.23,0.81,-66.54,66.66,15.57,-24.90,1.80,-1.19,0.02
0,13,2009,1,37.76,-8.90,0,13.33,0.01,57.69,94.00,8667.43,1.23,-76.25,63.07,15.47,-24.83,3.15,-1.17,0.02
0,13,2009,1,37.76,-8.86,0,15.00,0.01,57.69,68.00,5500.81,0.88,-74.88,58.47,15.34,-25.04,2.89,-1.17,0.02
0,13,2009,1,37.76,-8.83,0,16.55,9.56e-03,97.82,46.00,2340.36,0.88,-74.88,48.41,15.34,-25.04,2.27,-1.80,0.02
0,13,2009,1,37.84,-9.04,0,7.66,0.04,37.82,207.00,18771.16,0.59,-86.35,18.84,15.49,-20.00,1.33,-1.50,0.02
0,13,2009,1,37.84,-9.01,0,9.33,0.03,37.82,169.00,16558.12,0.66,-78.93,30.45,15.46,-21.36,1.42,-1.50,0.02
0,13,2009,1,37.84,-8.97,0,10.33,0.02,29.62,144.00,14685.37,0.66,-78.93,54.21,15.46,-21.36,1.60,-1.57,0.02
0,13,2009,1,37.84,-8.93,0,11.22,0.02,29.62,114.00,12867.84,0.71,-66.52,66.66,15.39,-22.33,1.97,-1.27,0.02
0,13,2009,1,37.84,-8.90,0,12.77,0.01,57.69,75.00,9711.59,0.97,-67.60,63.28,15.45,-24.50,4.27,-1.07,0.02
0,13,2009,1,37.84,-8.86,1,15.33,0.01,57.69,52.00,6564.34,1.43,-75.55,59.36,15.34,-25.94,4.27,-1.95,0.02
0,13,2009,1,37.94,-9.04,0,7.00,0.03,46.49,150.00,13942.20,0.55,-79.03,18.53,15.51,-19.52,2.87,-1.47,0.02
0,13,2009,1,37.94,-9.01,1,8.77,0.03,46.49,128.00,10784.90,0.57,-80.57,25.82,15.45,-20.61,1.84,-1.47,0.02
0,13,2009,1,37.94,-8.97,1,10.11,0.02,52.23,89.00,7630.69,0.66,-67.29,39.87,15.29,-20.57,2.14,-1.47,0.02
0,13,2009,1,37.94,-8.93,1,12.66,0.02,52.23,69.00,4486.08,0.66,-67.29,60.79,15.29,-20.57,1.79,-1.39,0.02
0,13,2009,1,37.94,-8.90,0,14.44,0.01,98.36,37.00,1416.74,0.81,-76.43,57.87,15.24,-22.86,3.62,-0.94,0.02
0,13,2009,1,38.05,-8.97,0,10.33,0.02,40.97,122.00,12665.50,0.69,-87.32,39.11,15.32,-20.42,3.31,-1.34,0.02
0,13,2009,1,38.05,-8.93,0,12.22,0.01,40.97,108.00,9717.68,0.79,-83.61,43.79,15.23,-20.93,2.73,-1.34,0.02
0,13,2009,1,38.05,-8.90,0,13.77,0.01,93.33,75.00,6767.78,0.79,-83.61,36.46,15.23,-20.93,2.02,-1.87,0.02
0,13,2009,1,38.20,-9.26,0,7.88,0.03,33.47,831.00,24384.71,0.53,-86.47,27.72,15.94,-22.76,2.61,-1.04,0.01
0,13,2009,1,38.23,-9.29,1,7.66,0.03,33.47,1017.00,21330.41,0.52,-83.86,27.77,15.84,-20.65,3.49,-0.97,0.01
0,13,2009,1,38.27,-9.29,1,6.11,0.03,36.27,1264.00,17631.43,0.57,-82.08,23.63,15.78,-20.53,3.01,-0.97,0.01
0,13,2009,1,38.27,-8.93,1,7.00,0.02,47.53,193.00,14555.46,0.78,-78.59,44.49,15.38,-20.79,3.68,-1.22,0.01
0,13,2009,1,38.27,-8.90,0,8.22,0.02,75.67,118.00,11459.58,0.82,-77.52,77.93,15.27,-21.45,3.35,-1.17,0.01
0,13,2009,1,38.27,-8.86,0,10.00,0.01,75.67,89.00,8363.34,1.03,-76.27,87.78,15.07,-22.02,2.84,-1.07,0.01
0,13,2009,1,38.27,-8.83,1,12.00,0.01,98.21,56.00,5227.87,1.03,-76.27,87.78,15.07,-22.02,1.74,-1.12,0.01
0,13,2009,1,38.30,-9.29,0,5.11,0.04,36.27,1637.00,14093.40,0.58,-93.14,26.88,15.70,-21.68,4.27,-1.22,0.01
0,13,2009,1,38.30,-9.11,0,6.00,0.03,66.31,585.00,13346.85,0.59,-94.08,31.57,15.55,-20.74,3.94,-1.04,0.01
0,13,2009,1,38.30,-9.08,1,6.33,0.03,69.07,540.00,13781.36,0.63,-91.48,28.67,15.54,-21.15,3.22,-1.24,0.01
0,13,2009,1,38.30,-9.04,1,6.33,0.03,69.07,468.00,13848.94,0.63,-91.48,27.98,15.54,-21.15,1.96,-1.09,0.01
0,13,2009,1,38.30,-9.01,1,6.66,0.03,69.07,348.00,14507.47,0.65,-86.33,27.98,15.49,-21.32,1.45,-1.09,0.01
0,13,2009,1,38.30,-8.97,0,6.44,0.02,47.53,261.00,15622.43,0.65,-86.33,36.33,15.49,-21.32,2.48,-1.27,0.01
0,13,2009,1,38.30,-8.90,1,7.44,0.02,75.67,159.00,10710.37,0.90,-72.62,83.54,15.24,-22.16,3.55,-1.30,0.01
0,13,2009,1,38.34,-9.29,1,5.00,0.04,92.07,1377.00,10874.57,0.60,-87.40,21.89,15.55,-22.32,3.30,-1.07,0.01
0,13,2009,1,38.34,-9.15,0,5.44,0.03,88.11,257.00,8503.39,0.67,-93.91,26.51,15.55,-21.49,3.18,-1.12,0.01
0,13,2009,1,38.34,-9.04,1,5.00,0.03,66.88,212.00,9885.27,0.66,-93.53,27.98,15.53,-21.03,1.59,-1.14,0.01
0,13,2009,1,38.34,-8.97,1,5.44,0.02,52.27,126.00,11814.63,0.79,-64.15,36.33,15.36,-21.93,2.22,-1.22,0.01
0,13,2009,1,38.34,-8.86,1,11.77,0.01,89.79,59.00,6847.68,0.92,-66.95,83.72,15.07,-22.66,3.02,-1.44,0.01
0,13,2009,1,38.34,-8.83,0,13.66,0.01,96.29,27.00,3797.82,2.57,0.00,82.47,15.03,0.00,2.26,-1.68,0.01
0,13,2009,1,38.38,-9.19,0,6.00,0.03,99.83,132.00,3884.90,0.74,-90.88,33.01,15.33,-23.36,3.80,-1.10,0.01
0,13,2009,1,38.38,-9.33,1,5.22,0.04,92.07,1330.00,11089.40,0.62,-84.38,18.15,15.30,-21.36,3.24,-1.24,0.01
0,13,2009,1,38.38,-9.08,1,6.33,0.02,66.88,144.00,5802.76,0.75,-88.73,22.79,15.43,-22.65,1.74,-1.07,0.01
0,13,2009,1,38.38,-8.93,1,8.22,0.02,52.27,83.00,9770.62,0.76,-73.91,83.29,15.35,-22.63,3.48,-1.12,0.01
0,13,2009,1,38.38,-8.90,0,10.66,0.01,89.79,60.00,7845.98,0.86,-60.89,89.86,15.26,-22.79,4.75,-1.22,0.01
0,13,2009,1,38.38,-8.86,0,12.55,0.01,89.79,36.00,5340.12,1.00,-74.28,91.78,15.08,-22.55,4.11,-1.27,0.01
0,13,2009,1,38.41,-9.33,0,6.00,0.03,92.07,1117.00,10234.40,0.62,-84.38,28.42,15.30,-21.36,2.51,-1.20,0.01
0,13,2009,1,38.41,-9.22,1,7.00,0.03,99.83,18.00,855.84,0.71,-92.32,34.90,15.27,-22.58,3.92,-1.65,0.01
0,13,2009,1,38.41,-9.15,0,8.44,0.02,88.11,107.00,1146.21,0.74,-90.88,30.38,15.33,-23.36,3.92,-1.27,0.01
0,13,2009,1,38.41,-9.11,0,8.33,0.02,88.11,111.00,1496.36,0.77,-91.13,30.12,15.41,-23.24,3.92,-0.52,0.01
0,13,2009,1,38.41,-9.08,0,8.11,0.02,66.88,121.00,1833.05,0.75,-88.73,16.80,15.43,-22.65,1.47,-0.85,0.01
0,13,2009,1,38.41,-8.86,1,13.33,0.01,89.79,17.00,2827.04,1.00,-74.28,91.78,15.08,-22.55,6.16,-2.21,0.01
0,13,2009,1,38.45,-9.44,0,7.00,0.04,88.08,1104.00,19924.29,0.57,-91.02,34.23,15.39,-22.12,3.06,-1.14,0.01
0,13,2009,1,38.45,-9.33,1,7.00,0.03,96.13,1034.00,10728.21,0.64,-86.50,37.05,15.23,-22.38,2.05,-1.05,0.01
0,13,2009,1,38.45,-9.26,1,8.22,0.02,96.13,43.00,4918.93,0.70,-81.84,47.27,15.19,-22.62,3.15,-1.34,0.01
0,13,2009,1,38.48,-9.44,0,7.00,0.03,88.08,402.00,20913.21,0.58,-92.00,49.85,15.31,-22.65,3.87,-1.14,0.01
0,13,2009,1,38.48,-9.40,1,7.22,0.03,95.44,90.00,17979.83,0.59,-91.84,49.85,15.26,-22.33,3.31,-1.14,0.01
0,13,2009,1,38.48,-9.37,0,7.11,0.03,95.44,303.00,15127.98,0.67,-89.43,52.72,15.20,-22.74,3.49,-1.09,0.01
0,13,2009,1,38.48,-9.33,0,7.33,0.03,96.13,592.00,12316.00,0.67,-89.43,50.28,15.20,-22.74,3.29,-1.05,0.01
0,13,2009,1,38.48,-9.29,0,8.55,0.02,96.13,485.00,9554.57,0.81,-88.92,46.88,15.16,-23.23,2.74,-1.10,0.01
0,13,2009,1,38.48,-9.26,0,10.22,0.02,96.13,192.00,6807.87,0.81,-88.92,61.74,15.16,-23.23,3.01,-1.34,0.01
0,13,2009,1,38.52,-9.44,1,7.77,0.03,32.09,162.00,18186.88,0.64,-90.57,75.12,15.21,-22.98,4.69,-1.10,0.01
0,13,2009,1,38.52,-9.40,0,8.11,0.03,65.94,118.00,17900.84,0.67,-89.23,75.12,15.22,-23.32,4.69,-1.10,0.01
0,13,2009,1,38.52,-9.37,2,8.44,0.03,65.94,110.00,16234.78,0.84,-90.19,74.41,15.14,-23.15,4.59,-1.02,0.01
0,13,2009,1,38.52,-9.29,1,10.33,0.02,91.91,310.00,10232.30,0.92,-88.74,71.16,15.08,-23.56,3.59,-1.04,0.01
0,13,2009,1,38.56,-9.44,0,8.33,0.03,32.09,121.00,14207.70,0.84,-89.52,78.98,15.15,-23.41,4.64,-1.12,0.01
0,13,2009,1,38.56,-9.37,1,9.11,0.02,65.94,95.00,13254.18,1.10,-85.87,83.07,15.01,-23.83,4.96,-1.12,0.01
0,13,2009,1,38.56,-9.33,2,10.44,0.02,91.91,65.00,11800.91,1.10,-85.87,82.80,15.01,-23.83,4.66,-1.07,0.01
0,13,2009,1,38.56,-9.29,1,11.88,0.01,91.91,99.00,8974.80,1.17,-84.20,80.33,14.94,-23.42,4.28,-1.14,0.01
0,13,2009,1,38.56,-9.26,0,13.33,0.01,91.91,101.00,6044.41,1.17,-84.69,80.33,14.88,-23.70,4.28,-1.38,0.01
0,13,2009,1,38.59,-9.44,0,10.00,0.02,74.13,111.00,10238.84,1.09,-80.39,76.74,15.02,-23.98,4.58,-1.17,0.01
0,13,2009,1,38.59,-9.40,0,11.55,0.02,96.00,80.00,10269.26,1.59,-73.83,76.74,14.90,-23.45,4.38,-1.17,0.01
0,13,2009,1,38.59,-9.37,1,12.00,0.02,96.00,37.00,9360.90,2.23,-61.67,81.26,14.72,-22.84,4.39,-1.04,0.01
0,13,2009,1,38.59,-9.33,1,13.33,0.01,96.00,25.00,8653.13,2.23,-61.67,80.53,14.72,-22.84,4.39,-1.04,0.01
0,13,2009,1,38.59,-9.29,0,14.66,0.01,96.00,20.00,6984.67,2.06,-74.93,75.59,14.68,-22.28,3.87,-1.12,0.01
0,13,2009,1,38.59,-9.26,1,16.11,0.01,96.00,16.00,4379.94,1.69,-77.38,75.59,14.74,-23.31,3.87,-1.38,0.01
0,13,2009,1,38.63,-9.40,0,14.33,0.02,96.00,41.00,6348.23,1.80,-52.49,69.78,14.75,-24.37,3.95,-1.22,0.01
0,13,2009,1,38.63,-9.37,0,14.55,0.01,96.00,22.00,5569.78,2.78,-53.23,75.66,14.62,-24.65,3.96,-1.30,0.01
0,13,2009,1,38.63,-9.33,1,15.77,0.01,96.00,12.00,4712.86,2.78,-53.23,74.71,14.62,-24.65,3.67,-1.30,0.01
0,13,2009,1,38.66,-9.65,0,6.88,0.04,77.84,170.00,15853.44,0.74,-88.36,35.87,14.99,-21.00,4.02,-1.25,0.01
0,13,2009,1,38.66,-9.62,0,7.88,0.04,77.84,113.00,12865.72,0.92,-84.47,35.30,14.91,-22.13,3.53,-1.17,0.01
0,13,2009,1,38.66,-9.58,0,9.22,0.03,25.56,113.00,9965.30,0.92,-84.47,45.26,14.91,-22.13,3.99,-1.17,0.01
0,13,2009,1,38.66,-9.55,0,10.77,0.03,25.56,101.00,7201.98,0.92,-84.47,56.32,14.91,-22.13,5.20,-1.17,0.01
0,13,2009,1,38.66,-9.51,0,11.77,0.02,25.56,99.00,4816.11,1.01,-76.36,66.63,14.78,-22.69,5.20,-1.17,0.01
0,13,2009,1,38.66,-9.47,0,13.88,0.02,74.13,67.00,3242.28,1.38,-87.33,60.90,14.67,-23.40,4.53,-1.10,0.01
0,13,2009,1,38.66,-9.44,0,16.11,0.01,74.13,38.00,2534.39,1.58,-81.93,66.10,14.61,-24.92,3.92,-1.22,0.01
0,13,2009,1,38.66,-9.33,0,18.83,0.01,96.00,2.00,962.66,2.57,0.00,54.01,14.55,-24.66,2.33,-1.30,0.01
0,13,2009,1,38.66,-9.29,0,20.66,7.33e-03,96.00,1.00,1712.48,2.90,0.00,51.02,14.68,-24.54,1.26,-1.22,0.01
0,13,2009,1,38.74,-9.51,1,13.44,0.01,66.34,39.00,3104.69,1.10,-79.48,50.91,14.66,-22.01,2.94,-1.50,0.01
0,13,2009,1,38.77,-9.62,0,10.44,0.02,29.16,84.00,10992.89,0.93,-83.07,53.36,14.75,-21.08,2.62,-1.27,0.02
0,13,2009,1,38.77,-9.58,0,11.33,0.02,66.66,87.00,7869.92,0.93,-83.07,50.16,14.75,-21.08,2.49,-1.27,0.02
0,13,2009,1,38.77,-9.55,0,12.88,0.01,66.66,71.00,4750.16,1.32,-89.80,46.48,14.66,-21.97,2.94,-1.38,0.02
0,13,2009,1,38.77,-9.51,1,14.22,0.01,66.66,30.00,1651.61,1.32,-89.80,46.48,14.66,-21.97,2.94,-1.38,0.02
0,13,2009,1,38.92,-9.91,1,11.66,0.03,11.90,116.00,39055.30,0.51,-64.53,12.72,15.22,-20.83,4.82,-1.27,0.03
0,13,2009,1,38.92,-9.87,1,12.66,0.02,11.90,122.00,36117.56,0.53,-71.98,12.72,14.95,-21.90,3.62,-1.27,0.03
0,13,2009,1,38.92,-9.83,0,13.00,0.02,44.69,118.00,33213.41,0.53,-71.98,20.18,14.95,-21.90,2.86,-1.25,0.03
0,13,2009,1,38.92,-9.80,0,13.44,0.02,44.69,124.00,30352.51,0.53,-71.98,18.30,14.95,-21.90,3.24,-1.25,0.03
0,13,2009,1,38.92,-9.76,0,13.44,0.01,44.69,132.00,27548.38,0.59,-67.71,24.37,14.85,-21.86,3.24,-1.32,0.03
0,13,2009,1,38.92,-9.73,0,13.00,0.01,48.12,133.00,24820.19,0.63,-68.98,34.34,14.84,-21.39,2.62,-1.25,0.02
0,13,2009,1,38.92,-9.69,0,12.66,0.01,48.12,126.00,22028.87,0.66,-78.45,28.51,14.85,-21.84,1.78,-1.24,0.02
0,13,2009,1,38.92,-9.65,0,12.66,0.01,22.58,124.00,19228.65,0.66,-78.45,22.03,14.85,-21.84,0.95,-1.24,0.02
0,13,2009,1,38.92,-9.62,0,12.22,0.01,22.58,117.00,16371.11,0.69,-82.13,37.15,14.85,-22.54,1.34,-1.27,0.02
0,13,2009,1,38.92,-9.58,1,12.11,0.01,59.25,108.00,13447.58,0.69,-82.13,49.98,14.85,-22.54,2.21,-1.27,0.02
1,13,2009,1,38.92,-9.55,0,12.88,0.01,59.25,94.00,10527.28,0.82,-87.80,52.21,14.76,-21.93,2.04,-1.25,0.02
0,13,2009,1,38.92,-9.51,0,13.44,0.01,59.25,72.00,7604.95,1.18,-92.74,54.70,14.65,-21.53,2.04,-1.22,0.02
0,13,2009,1,38.92,-9.47,1,16.00,9.67e-03,98.21,39.00,4685.64,1.46,-74.72,46.65,14.57,-22.62,1.43,-1.19,0.01
0,13,2009,1,38.92,-9.44,0,18.37,6.5e-03,98.21,11.00,1753.45,1.46,-74.72,28.12,14.57,-22.62,0.70,-1.19,0.01
0,13,2009,1,38.95,-9.91,1,11.22,0.03,27.54,143.00,40521.89,0.51,-64.53,17.29,15.22,-20.83,4.34,-1.42,0.03
0,13,2009,1,38.99,-9.87,1,11.22,0.02,27.54,127.00,39239.08,0.52,-64.82,25.33,14.88,-22.31,3.82,-1.35,0.03
0,13,2009,1,39.02,-9.87,0,10.11,0.02,36.15,127.00,39349.20,0.52,-60.27,25.33,14.96,-21.97,3.82,-1.20,0.04
0,13,2009,1,39.02,-9.80,0,11.88,0.01,28.37,122.00,33142.70,0.61,-61.68,22.47,14.85,-22.14,2.35,-1.34,0.04
0,13,2009,1,39.02,-9.76,0,12.22,0.01,28.37,122.00,30043.19,0.61,-61.68,35.11,14.85,-22.14,2.63,-1.30,0.04
0,13,2009,1,39.02,-9.73,1,12.33,0.01,22.22,120.00,26947.26,0.67,-75.77,42.38,14.81,-22.10,2.08,-1.37,0.02
0,13,2009,1,39.02,-9.69,0,11.00,0.01,22.22,126.00,23856.33,0.71,-73.81,44.94,14.78,-22.14,1.94,-1.37,0.02
0,13,2009,1,39.02,-9.65,1,12.00,0.01,39.34,115.00,20752.00,0.80,-75.12,38.79,14.75,-22.09,1.73,-1.42,0.02
0,13,2009,1,39.02,-9.62,0,12.00,0.01,39.34,104.00,17643.01,0.80,-75.12,36.44,14.75,-22.09,1.73,-1.37,0.02
0,13,2009,1,39.02,-9.58,0,12.00,0.01,51.96,100.00,14536.44,0.80,-75.12,44.26,14.75,-22.09,2.53,-1.37,0.02
0,13,2009,1,39.02,-9.55,1,12.22,0.01,51.96,85.00,11434.25,0.95,-79.63,52.21,14.69,-22.08,3.28,-1.47,0.02
0,13,2009,1,39.02,-9.51,0,13.22,0.01,51.96,55.00,8341.40,1.07,-88.08,54.54,14.59,-24.36,5.72,-1.52,0.02
0,13,2009,1,39.02,-9.47,1,13.88,9.44e-03,90.19,37.00,5274.46,1.27,-52.52,57.34,14.53,-27.23,5.13,-1.64,0.02
0,13,2009,1,39.17,-9.58,0,10.66,0.01,34.78,58.00,17787.90,0.87,-69.29,35.20,14.51,-21.84,1.42,-1.37,0.02
0,13,2009,1,39.17,-9.55,1,10.77,0.01,34.78,55.00,15006.99,0.96,-70.38,36.91,14.52,-23.18,1.57,-1.32,0.02
0,13,2009,1,39.17,-9.51,0,10.77,0.01,34.78,47.00,12207.80,0.96,-70.38,41.74,14.52,-23.18,4.05,-1.27,0.02
0,13,2009,1,39.17,-9.47,0,11.33,8.78e-03,75.51,41.00,9420.30,1.20,-68.40,50.09,14.43,-23.00,4.05,-1.35,0.02
0,13,2009,1,39.31,-9.65,0,9.66,0.02,56.04,51.00,15603.60,0.55,-76.84,43.60,14.94,-21.45,5.46,-1.29,0.03
0,13,2009,1,39.31,-9.62,0,10.11,0.01,56.04,67.00,13664.21,0.60,-85.75,51.36,14.72,-19.85,4.59,-1.27,0.03
0,13,2009,1,39.31,-9.58,0,10.00,0.01,37.50,63.00,11933.92,0.60,-85.75,59.25,14.72,-19.85,4.83,-1.27,0.03
0,13,2009,1,39.31,-9.55,1,10.11,0.01,37.50,62.00,10594.73,0.95,-62.30,58.87,14.45,-20.33,5.55,-1.37,0.03
0,13,2009,1,39.31,-9.51,0,9.77,0.01,37.50,67.00,10064.54,1.35,-55.96,63.58,14.33,-22.41,5.55,-1.37,0.03
0,13,2009,1,39.31,-9.47,0,10.11,0.01,57.97,64.00,7592.30,1.35,-55.96,54.15,14.33,-22.41,3.68,-1.45,0.02
0,13,2009,1,39.31,-9.44,1,12.00,0.01,57.97,47.00,5302.80,1.53,-57.49,56.81,14.26,-22.56,2.35,-1.17,0.02
0,13,2009,1,39.31,-9.40,0,13.88,8.44e-03,97.56,18.00,3832.53,1.56,0.00,52.84,14.28,-23.64,2.22,-1.17,0.02
0,13,2009,1,39.31,-9.37,0,14.33,7.22e-03,97.56,4.00,982.98,1.81,0.00,47.13,14.24,0.00,1.66,-1.95,0.02
0,13,2009,1,39.45,-9.58,0,7.00,0.01,99.73,21.00,6243.14,0.56,-79.33,53.87,15.06,-25.14,5.20,-1.20,0.03
0,13,2009,1,39.45,-9.55,1,7.77,0.01,99.73,2.00,4365.45,0.56,-79.33,54.59,15.06,-25.14,5.79,-1.59,0.03
0,13,2009,1,39.45,-9.51,0,8.00,0.01,99.73,45.00,4222.24,0.62,-81.54,54.59,14.92,-24.82,5.79,-1.62,0.03
0,13,2009,1,39.45,-9.47,1,8.88,0.01,88.67,32.00,4932.06,0.70,-86.26,63.35,14.72,-23.82,6.61,-1.62,0.02
0,13,2009,1,39.45,-9.44,0,9.88,0.01,88.67,60.00,6566.61,0.82,-86.26,73.41,14.63,-23.50,6.20,-1.57,0.02
0,13,2009,1,39.45,-9.40,1,11.22,0.01,55.76,84.00,9005.00,0.82,-86.26,71.23,14.63,-23.50,5.28,-1.57,0.02
0,13,2009,1,39.45,-9.37,1,11.88,0.01,55.76,74.00,10310.94,0.98,-82.03,67.27,14.47,-22.96,4.48,-1.57,0.02
0,13,2009,1,39.45,-9.33,0,12.55,0.01,76.40,61.00,8735.15,0.98,-82.03,65.87,14.47,-22.96,7.03,-2.06,0.02
0,13,2009,1,39.45,-9.29,1,13.55,8.33e-03,76.40,46.00,6665.71,1.43,-84.79,70.41,14.21,-23.73,7.03,-2.28,0.02
0,13,2009,1,39.49,-9.33,0,9.55,0.01,76.40,89.00,11615.84,0.98,-82.03,65.87,14.47,-22.96,7.38,-1.45,0.02
